title	group
"A Xanthomonas uridine 5′-monophosphate transferase inhibits plant immune kinases"	./data
"Characterization of soil calcium carbonate using mid-infrared photoacoustic spectroscopy"	./data
"The U-Box/ARM E3 ligase PUB13 regulates cell death, defense, and flowering time in Arabidops"	./data
"Disruption of PAMP-induced MAP kinase cascade by a pseudomonas syringae effector activates plant immunity mediated by the NB-LRR protein SUMM2"	./data
"Evaluation of nutrient release profiles from polymer coated fertilizers using fourier transform mid-infrared photoacoustic spectroscopy"	./data
"Layered double hydroxide (LDH)-coated attapulgite for phosphate removal from aqueous solution"	./data
"Structural and bonding environments of manure organic matter derived from infrared spectroscopic studies"	./data
"Role of small RNAs in the interaction between Arabidopsis and Pseudomonas syringae"	./data
"A new SAR superresolution imaging algorithm based on adaptive sidelobe reduction"	./data
"Estimation the motion of Dongkemadi Glacier in Qinghai-Tibet Plateau using differential SAR interferometry with corner reflectors"	./data
"Comparison of ASTER GDEM and SRTM DEM in deriving the thickness change of Small Dongkemadi Glacier on Qinghai-Tibetan Plateau"	./data
"Monitoring thickness changes of mountain glacier by differential interferometry of ALOS PALSAR data"	./data
"Movement estimate of the dongkemadi glacier on the qinghai-tibetan plateau using L-band and C-band spaceborne sar data"	./data
"Fluorescence spectra recognition of hypertriglyceridemia serum using principal component analysis and probabilistic neural networks"	./data
"New serum biomarkers for detection of tuberculosis using surface-enhanced laser desorption/ionization time-of-flight mass spectrometry"	./data
"Derepression of ethylene-stabilized transcription factors (EIN3/EIL1) mediates jasmonate and ethylene signaling synergy in Arabidopsis"	./data
"Characterization of greenhouse soil properties using mid-infrared photoacoustic spectroscopy"	./data
"Application of infrared photoacoustic spectroscopy in soil analysis"	./data
"Effects of humic acid on the adsorption and fixation of ammonium and potassium ions on montmorillonite"	./data
"Plants use alternative strategies to utilize nonexchangeable potassium in minerals"	./data
"Research on thermal image enhancement for detecting early mechanical damage in apple"	./data
"Non-destructive and quantitative detection method for broken wire rope"	./data
"Cu and Pb accumulation in maize (Zea mays L.) and soybean (Glycine max L.) as affected by N, P and K application"	./data
"Concept of active measurement"	./data
"Phosphate adsorption on granular palygorskite: Batch and column studies"	./data
"Effect of long-term fertilization on the transformations of water-extractable phosphorus in a fluvo-aquic soil"	./data
"Extracting cosesimic deformation of the Wenchuan earthquake with spaceborne D-InSAR"	./data
"Association of TIRAP (MAL) gene polymorhisms with susceptibility to tuberculosis in a Chinese population"	./data
"BAK1 is not a target of the Pseudomonas syringae effector AvrPto"	./data
"Interferometric and polarimetric SAR for glacier investigation in west China"	./data
"The preliminary analysis of S-Band scatterometer data of three types of ground objects"	./data
"Deriving mountain glacier border information in Qinghai-Tibetan Plateau with C-band and L-band SAR data"	./data
"Technology of classification on fruit defects based on infrared thermography"	./data
"Monitoring thickness change of the Dongkemadi Glacier on Qinghai-Tibetan plateau using SRTM DEM and map-based topographic data"	./data
"Evaluating plant-available potassium in different soils using a modified sodium tetraphenylboron method"	./data
"Effector-triggered innate immunity contributes Arabidopsis resistance to Xanthomonas campestris"	./data
"Plant immunity triggered by microbial molecular signatures"	./data
"Tricin-a potential multifunctional nutraceutical"	./data
"A pseudomonas syringae ADP-ribosyltransferase inhibits arabidopsis mitogen-activated protein kinase kinases"	./data
"Design of on-line detection system for apple early bruise based on thermal properties analysis"	./data
"Structure-function relationships of wheat flavone O-methyltransferase: Homology modeling and site-directed mutagenesis"	./data
"Effector-triggered and pathogen-associated molecular pattern-triggered immunity differentially contribute to basal resistance to Pseudomonas syringae"	./data
"Pseudomonas syringae two-component response regulator RhpR regulates promoters carrying an inverted repeat element"	./data
"Linear and nonlinear multivariate regressions for determination sugar content of intact Gannan navel orange by Vis-NIR diffuse reflectance spectroscopy"	./data
"Potassium Fractions in Soils as Affected by Monocalcium Phosphate, Ammonium Sulfate, and Potassium Chloride Application"	./data
"Identification of reaction products of phosphate fertilizers with soil using chemical and FTIR-PAS methods"	./data
"Receptor-like cytoplasmic kinases integrate signaling from multiple plant immune receptors and are targeted by a Pseudomonas syringae effector"	./data
"Depth profiling of clay-xanthan complexes using step-scan mid-infrared photoacoustic spectroscopy"	./data
"Identification of microRNAs involved in pathogen-associated molecular pattern-triggered plant innate immunity"	./data
"Soil heavy-metal distribution and transference to soybeans surrounding an electroplating factory"	./data
"Pseudomonas syringae Effector Protein AvrB Perturbs Arabidopsis Hormone Signaling by Activating MAP Kinase 4"	./data
"Synthesis and Characterization of Ethylenediamine Tetraacetic Acid Tetrasodium Salt Loaded in Microcapsules with Slow Release Properties"	./data
"Spectral pretreatment and wavelength selection for soluble solids content in gannan navel orange"	./data
"Soil pH changes from fertilizer site as affected by application of monocalcium phosphate and potassium chloride"	./data
"The oxidative degradation of sulfadiazine at the interface of α-MnO2 and water"	./data
"The glacier movement estimation and analysis with InSAR in the Qinghai-Tibetan Plateau"	./data
"Analysis of synthetic aperture image characteristics for seismic disasters in the Wenchuan earthquake"	./data
"Research on rules of the valley glacier motion in Western China based on ALOS/PALSAR interferometry"	./data
"Catalytic degradation of phenol in sonolysis by coal ash and H2O2/O3"	./data
"Plant immunity: A lesson from pathogenic bacterial effector proteins"	./data
"Research on structure and dynamic characteristics of fast-steering mirror"	./data
"Characterization of soil clay minerals using mid-infrared spectroscopy and the application in soil identification"	./data
"Application of ERS tandem InSAR data to DEM generation and glacier motion detection for Qinghai-Tibet plateau glacier"	./data
"Pseudomonas syringae pv. phaseolicola Mutants compromised for type III secretion system gene induction"	./data
"Risk assessment of potentially toxic element pollution in soils and rice (Oryza sativa) in a typical area of the Yangtze River Delta"	./data
"ETHYLENE INSENSITIVE3 and ETHYLENE INSENSITIVE3-LIKE1 repress SALICYLIC ACID INDUCTION DEFICIENT2 expression to negatively regulate plant innate immunity in Arabidopsis"	./data
"Removal of phosphate from aqueous solution by thermally treated natural palygorskite"	./data
"Dissection of the sequence-specific DNA binding and exonuclease activities reveals a superactive yet apoptotically impaired mutant p53 protein"	./data
"Characteristics and accumulation of heavy metals in sediments originated from an electroplating plant"	./data
"The multilevel and dynamic interplay between plant and pathogen"	./data
"Biochemical characterization of a putative wheat caffeic acid O-methyltransferase"	./data
"Short-term effects of copper, cadmium and cypermethrin on dehydrogenase activity and microbial functional diversity in soils after long-term mineral or organic fertilization"	./data
"Heavy metal pollution characteristics and assessment of rice grain from a typical high risk area of Changshu City, Jiangsu Province"	./data
"Determination of soil properties using Fourier transform mid-infrared photoacoustic spectroscopy"	./data
"Evaluation of soil fertility using infrared spectroscopy: A review"	./data
"Method of measuring the straightness of an ultra-long railway using laser technology"	./data
"Cypermethrin persistence and soil properties as affected by long-term fertilizer management"	./data
"The glacier identification using sar interfermetric and polarimetric information in qinghai-tibetan plateau"	./data
"Estimation the movement of glacier in qinhai-tibetan plateau using satellite radar interferometry"	./data
"Detection of surface defects on steel balls using image processing technology"	./data
"Influence of Cu2+, Cd2+ and cypermethrin on microbial functional diversity in different fertilization soils"	./data
"Heavy metals distribution characteristics and risk assessment of water below an electroplating factory"	./data
"Effect of Nitrogen on the Degradation of Cypermethrin and Its Metabolite 3-Phenoxybenzoic Acid in Soil Project supported by the National Key Basic Research Program of China (No. 2002CB410810) and the PPI/PPIC China program."	./data
"Effect of interactions between carbon dioxide enrichment and NH 4 + /NO 3 - Ratio on pH of culturing nutrient solution, growth and vigor of tomato root system"	./data
"Blocking and triggering of plant immunity by Pseudomonas syringae effector AvrPto"	./data
"Enhancement of Phosphorus Solubility by Humic Substances in Ferrosols1 1 Project supported by the National Natural Science Foundation of China (No. 30400273) and the Potash and Phosphate Institute/Potash and Phosphate Institute of Canada (PPI/PPIC)."	./data
